created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,keyword,date
2023-12-21 09:04:14+07:00,1737655185324007767,Anies-Muhaimin semakin banyak yang jatuh hati.  Prabowo-Gibran semakin ditinggalkan dan tak diminati.  Ganjar-Mahfud semakin tak ada harapan lagi.  #PidanakanZulkifliHasan  #PidanakanZulkifliHasan https://t.co/Wdm56f0hii,0,1,22,27,in,1373967328979787779,1737655185324007767,bianca01403,https://twitter.com/bianca01403/status/1737655185324007767,https://pbs.twimg.com/ext_tw_video_thumb/1737655162410594304/pu/img/y99f0-mMAa8Y3pym.jpg,,Akronim,2023-12-21
2023-12-25 14:44:56+07:00,1739190476283240486,Alhamdulillah dapat dukungan baru lagi.🙏  Video dibawah adlh momen saat pak Ganjar berdialog dgn para ulama yg sdh memberi dukungan. Terimakasih pak sdh mengajarkan dan memberi contoh tentang kesetiaan.🙏  Keluarga Besar Pencinta Walisongo deklarasikan dukung Ganjar Mahfud.… https://t.co/9QIUw98itQ,25,81,250,997,in,154435354,1739190476283240486,ch_chotimah2,https://twitter.com/ch_chotimah2/status/1739190476283240486,https://pbs.twimg.com/ext_tw_video_thumb/1739190397853962240/pu/img/1467JImK32-4Wf57.jpg,"Kalimantan Timur, Indonesia",Pres,2023-12-25
2023-12-27 09:55:36+07:00,1739842439526101209,@k1mwia nitip  gua penasaran pen ntn,0,2,0,0,in,781191816246800384,1739837509629247519,scuvse,https://twitter.com/scuvse/status/1739842439526101209,,,Wapres,2023-12-27
2023-12-15 18:19:13+07:00,1735620521046560798,Ganjar Gagas KTP Sakti Cukup Satu Kartu Weh kinerja gama luar biasa sih,0,0,0,0,in,1459347494815428609,1735620521046560798,Jejeytanpamu,https://twitter.com/Jejeytanpamu/status/1735620521046560798,,"Bali, Indonesia",Wapres,2023-12-15
2023-12-13 23:45:07+07:00,1734977762669326700,Doa terbaik serta lantunan Sholawat dilantunkan untuk pasangan Ganjar-Mahfud berlangsung khidmat di Alun-Alun Ngawi pada Rabu (13/12).  Gus Ali Gondrong memimpin jalannya Sholawat dan diikuti ribuan jamaah yang hadir.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong… https://t.co/Cok1UWNyIf,0,0,2,4,in,1230994530083565568,1734977762669326700,sahabatganjar,https://twitter.com/sahabatganjar/status/1734977762669326700,https://pbs.twimg.com/media/GBPhEyRbEAAe4Nk.jpg,,Akronim,2023-12-13
2023-12-28 17:28:26+07:00,1740318782869111185,Haryanto Adbi Mantan Juara Dunia Bulu Tangkis Juga Mengacungkan Tiga Jari Sebagai Bentuk Dukungan Kepada Capres No 3 Ganjar-Mahfud.  #GsnjarPresiden #GanjarMahfudM3nang https://t.co/XKh8F82Vf1,1,2,5,18,in,1037981216186675202,1740318782869111185,S4N_W1B1,https://twitter.com/S4N_W1B1/status/1740318782869111185,https://pbs.twimg.com/ext_tw_video_thumb/1740318694272864256/pu/img/pFAJvRHSCSFgrr45.jpg,Solo The Spirit Of Java,Akronim,2023-12-28
2023-12-24 14:35:46+07:00,1738825782074712078,Siti Atiqoh Supriyanti Istri Ganjar Pranowo Capres nomor urut 3 menyatakan pemerintahan ke depan perlu mempermudah kaum disabilitas mengakses pendidikan penting.  Dia menyebut pemerintah perlu memperhatikan sisi pendidikan yang terukur agar potensi kaum disabilitas bisa maksimal.… https://t.co/GVKCyc2cfq,0,0,10,19,in,1316243860280889345,1738825782074712078,elsaday__,https://twitter.com/elsaday__/status/1738825782074712078,https://pbs.twimg.com/ext_tw_video_thumb/1738825464943378432/pu/img/3_KiAO8zwgzqlqte.jpg,🇮🇩,Pres,2023-12-24
2023-12-28 17:38:13+07:00,1740321246565498923,@Laurabasuki_9 @officialinews_ siap menjadi garda terdepan🔥🔥 untuk mendukung gama agar m3nang🔥🔥🔥#LanjutGANsemuamurah,0,0,0,0,in,1724086070156156928,1740247455197696196,macput_,https://twitter.com/macput_/status/1740321246565498923,,,Wapres,2023-12-28
2023-12-13 20:45:51+07:00,1734932649133961558,@eddy_widodo_165 Pendukung setia gama pasti yakin m3nang #LanjutGANsemuamurah,0,0,0,1,in,1642235091199094785,1734863271017234440,Andipark__,https://twitter.com/Andipark__/status/1734932649133961558,,,Wapres,2023-12-13
2023-12-25 17:16:21+07:00,1739228579387576700,@KompasTV Statement ini intinya ....... SAYA PUNYA PENGALAMAN MENGELOLA DAERAH PAK (dan bapak nggak) ........ 🤭🤭😁😁 ....... faktanya itu pengalaman yang nggak dimiliki Cak Imin dan Pak Mahfud 🤷🏻‍♂️ https://t.co/100gIMkcfn,0,7,4,7,in,1212678497367293953,1739152288005210488,Kuifje58215139,https://twitter.com/Kuifje58215139/status/1739228579387576700,https://pbs.twimg.com/ext_tw_video_thumb/1739228548014223360/pu/img/v-UEOl7Kby4JYM_7.jpg,,Akronim,2023-12-25
2023-12-29 20:51:45+07:00,1740732340438241491,"Di Wonogiri Pak @ganjarpranowo secara resmi memperkenalkan program SMK Gratis Lulus Langsung Kerja untuk Keluarga Miskin.suksesny lulusan SMK di Jateng yg kini hidup sejahtera setelah menyelesaikan pendidikan jd Acuannya Lulus Langsung K3rja Sekolah Gratis Ganjar #SahabatGanjar https://t.co/u4EUv1Dqt5""",0,0,7,8,in,1166305200082042881,1740732340438241491,_Umamlik,https://twitter.com/_Umamlik/status/1740732340438241491,https://pbs.twimg.com/ext_tw_video_thumb/1740732281587953664/pu/img/AFyKzwPIYaaBil_N.jpg,"Moscow, Russia",Pres,2023-12-29
2023-12-07 08:33:45+07:00,1732574083823628597,Gibran Absen di Dialog di TvOne  Pernyataanya Soal Asam Sulfat Disinggung Mahfud Md https://t.co/ic7LmVkeeE,1,78,73,173,in,887743587579944960,1732574083823628597,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1732574083823628597,,,Akronim,2023-12-07
2023-12-26 19:38:34+07:00,1739626757475664009,Kaum Nahdliyin dukung Ganjar Pranowo.  Jawa Timur Jawa Tengah Jawa Barat MENANG TOTAL https://t.co/fHUFaKeEFJ,5,12,148,636,in,1576577082909691904,1739626757475664009,devy_casanofa,https://twitter.com/devy_casanofa/status/1739626757475664009,https://pbs.twimg.com/ext_tw_video_thumb/1739626710726029312/pu/img/j6XpswEJ9zms3suQ.jpg,"Bandung, Jawa Barat",Pres,2023-12-26
2023-12-25 18:30:15+07:00,1739247176214339623,#SahabatGanjar  Mahfud MD mengatakan pemilih jangan tertipu oleh jargon jargon. Pemilih perlu berkonsultasi dgn orang orang yg di rasakan bijak mengenai kandidat capres cawapres. Yang penting memilih sesuai hati nurani  dengan memilih calon yg menurut saudara adalah terbaik. https://t.co/wFAarLSY4Z,0,1,9,16,in,1978790995,1739247176214339623,LaingenLisa,https://twitter.com/LaingenLisa/status/1739247176214339623,https://pbs.twimg.com/media/GCMMFPabEAAM-v2.jpg,Bekasi-Jawa Barat-Indonesia,Akronim,2023-12-25
2023-12-14 20:00:19+07:00,1735283578614001749,Melalui fokusnya pada kesempatan kerja  Mas Ganjar berkomitmen untuk mengurangi angka pengangguran dan menciptakan lapangan pekerjaan baru. @komrad1998  Ganjar Pr3siden2024 https://t.co/wOoyIVz32u,0,0,0,0,in,1684067989182902272,1735283578614001749,atiraardilahhh,https://twitter.com/atiraardilahhh/status/1735283578614001749,https://pbs.twimg.com/media/GBT3NwvbAAAvfFJ.jpg,Semarang,Pres,2023-12-14
2023-12-20 15:49:09+07:00,1737394696656445800,Peran penting perempuan dalam membangun negara Krn perempuan adalah tiangnya negara... Bukti Ganjar Mahfud sangat peduli perempuan untuk mewujudkan Indonesia Unggul https://t.co/qoj6c2sUFV,1,0,47,100,in,4184979312,1737394696656445800,AntoniusCDN,https://twitter.com/AntoniusCDN/status/1737394696656445800,https://pbs.twimg.com/ext_tw_video_thumb/1737394593719795712/pu/img/2QCO-B1p6Z7Gx-4Q.jpg,"Semarang, Jawa Tengah",Pres,2023-12-20
2023-12-27 16:38:27+07:00,1739943816298385637,Lu mau org2 pro-demokrasi di negara ini bisa punya kesempatan lagi buat ngelawan oligarki di indo?  - Pilih AMIN  tpi jangan pilih PKS  pilih Partai Buruh - Jangan pilih Prabowo dan semua partai pengusungnya - Pilih GAMA  tpi jangan pilih PDIP  pilih Partai Buruh,130,96,902,4917,in,1279963117217144834,1739943816298385637,debordsbitch,https://twitter.com/debordsbitch/status/1739943816298385637,,sjw menteng,Wapres,2023-12-27
2023-12-21 00:43:07+07:00,1737529072534921732,Pak ganjar selalu siap membantu para nelayan https://t.co/yuinuwelFc,0,0,0,0,in,1729571060524474369,1737529072534921732,migelmigel541,https://twitter.com/migelmigel541/status/1737529072534921732,https://pbs.twimg.com/ext_tw_video_thumb/1737529017841127424/pu/img/_rEr77oQtu_WmLfA.jpg,,Pres,2023-12-21
2023-12-29 21:22:06+07:00,1740739976399299060,@Dennysiregar7 ini mural kami di semarang timur bang...gass ganjar presiden... https://t.co/2vYT5Y8QSI,1,8,3,77,in,1580057404284493824,1740731689155047904,edysasmito16,https://twitter.com/edysasmito16/status/1740739976399299060,https://pbs.twimg.com/media/GChZxxUa4AAytTp.jpg,,Pres,2023-12-29
2023-12-06 16:52:09+07:00,1732337120789123343,Menkopolhukam @mohmahfudmd mengatakan tak mempermasalahkan RUU Daerah Khusus Jakarta yang salah satu aturannya adalah Gubernur Jakarta akan ditunjuk oleh Presiden. Mahfud mengatakan RUU tersebut sudah lama dibahas oleh DPR dan Pemerintah.  Download #MetroTVXtend sekarang di Play… https://t.co/rOhNsoxL5R,29,80,22,41,in,57261519,1732337120789123343,Metro_TV,https://twitter.com/Metro_TV/status/1732337120789123343,https://pbs.twimg.com/ext_tw_video_thumb/1732337010608877569/pu/img/U3yVygChI4oX9yW1.jpg,,Akronim,2023-12-06
2023-12-08 14:47:05+07:00,1733030424426012687,Anis gk Lanjutkn IKN. Mrk marah² Ganjar Mahfud mw melajutkn IKN krn sesuai amanat UU. Mrk juga marah²  Soal Melanjutkn amanat UU mrk marah. Tp soal Konstitusi di Obok² mrk diam. Katanya mrk bela Jkw. Giliran Ganjar melajutkan IKN mr Marah  Mrk bnr² sakit jiwa #GanjarMahfud2024 https://t.co/3Xi6hzTsaj,1,26,78,366,in,228628424,1733030424426012687,AirinDatangLagi,https://twitter.com/AirinDatangLagi/status/1733030424426012687,https://pbs.twimg.com/media/GAz1-zca4AAR9Go.jpg,"ÜT: -6.1389099,106.7214539",Pres,2023-12-08
2023-12-05 07:59:18+07:00,1731840635332886877,jagat isine pendkung ⁦@ganjarpranowo⁩ ⁦@mohmahfudmd⁩ booos  ganjar-mahfud menag satu putaran booooos...  jangan lupa tanggal RABU 14 februari ya booos pilih ganjar-mahfud pemimpin yg jelas visi misinya dan rekam jejaknya  #GassGanjarMahfud https://t.co/Rc0wSiQXj2,2,32,119,488,in,714663658467565568,1731840635332886877,hendri_NCY,https://twitter.com/hendri_NCY/status/1731840635332886877,https://pbs.twimg.com/ext_tw_video_thumb/1731840564906373120/pu/img/oOdNye-J8-Ilar0C.jpg,"Kota Surabaya, Jawa Timur",Akronim,2023-12-05
2023-12-28 07:22:49+07:00,1740166375803674669,@WAlmeida_ @geglobo NenC? https://t.co/y7BW4LdQN2,0,0,0,0,in,1146807924896829440,1740110188068417775,Processo_eterno,https://twitter.com/Processo_eterno/status/1740166375803674669,https://pbs.twimg.com/media/GCZQGHPakAANHfT.jpg,,Wapres,2023-12-28
2023-12-19 09:09:00+07:00,1736931605934211340,@zainalmusyaffak Pastinya prof Mahfud 03  🇮🇩🤟🤟🤟🇮🇩 https://t.co/8y88NK7au8,0,1,0,1,in,1452508101505028098,1736928779552079942,EviDrajat,https://twitter.com/EviDrajat/status/1736931605934211340,https://pbs.twimg.com/ext_tw_video_thumb/1736931582077009920/pu/img/0KMpbJ3mdxGL2Afn.jpg,,Akronim,2023-12-19
2023-12-05 17:22:11+07:00,1731982292304949693,@detikcom Indonesia maju bersama Ganjar Mahfud semoga m3nang,0,0,0,0,in,1571799333846257664,1731916314401239361,asdgkakan,https://twitter.com/asdgkakan/status/1731982292304949693,,,Akronim,2023-12-05
2023-12-10 12:59:51+07:00,1733728212122005642,Selain itu  mantan Gubernur Jawa Tengah tersebut juga ingin mendorong Komisi Pemberantasan Korupsi (KPK) untuk bertindak lebih tegas dalam menegakkan hukum terhadap pejabat yang terlibat dalam tindak pidana korupsi.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong… https://t.co/t8gs40SML1,0,0,0,0,in,1230994530083565568,1733728153938665732,sahabatganjar,https://twitter.com/sahabatganjar/status/1733728212122005642,https://pbs.twimg.com/media/GA9wnfhaYAA3SlY.jpg,,Pres,2023-12-10
2023-12-24 18:43:47+07:00,1738888197659341136,Momen pak @ganjarpranowo sambangi Gereja Katolik SP Maria Regina Purbowardayan  Solo (24/12/2023)  Salam toleransi 🫰🤟  Internet Gratis Ganjar https://t.co/Tqnar5O9NP,2,83,66,139,in,1351138416088510467,1738888197659341136,B3doel___,https://twitter.com/B3doel___/status/1738888197659341136,https://pbs.twimg.com/ext_tw_video_thumb/1738885229392396288/pu/img/ERCYlTQJ9Z_4v1gk.jpg,"Cilacap, Jawa Tengah",Pres,2023-12-24
2023-12-07 18:43:27+07:00,1732727519898648639,@Gus_Raharjo Perjuangan yg selalu ada untuk rakyat tetap GAMA,0,0,0,0,in,1682008261271375875,1732638083173212486,soukaplee,https://twitter.com/soukaplee/status/1732727519898648639,,,Wapres,2023-12-07
2023-12-26 10:27:54+07:00,1739488176455164340,@jpnncom All in GAMA ❤️ salam tiga jari 🤟 Ganjar-Mahfud presiden RI ❤️ #GanjarSikatKorupsi,0,0,0,0,in,1732517409146413057,1739163100736279042,Tumitku096200,https://twitter.com/Tumitku096200/status/1739488176455164340,,,Wapres,2023-12-26
2023-12-22 19:44:22+07:00,1738178664569950241,Debat Cawapres sejauh ini:  Gibran = Artikulasi jelas. Copas style Jokowi. Fokus pertumbuhan &amp; perkembangan ekonomi gak jawa-sentris  Mahfud = Pace agak lama &amp; tegas berantas korupsi + nyindir pemerintah  Cak Imin = Baca teks &amp; siap 'slepet' pemerintah  lagi ngomong waktu abis😂,121,105,1996,11607,in,59987088,1738178664569950241,adnardn,https://twitter.com/adnardn/status/1738178664569950241,,Gotham & Old Trafford,Akronim,2023-12-22
2023-12-09 07:14:53+07:00,1733279011328135516,@jokowi @gibran_tweet @kaesangp @bobbynasution_ anwarusman Indonesia rasa kerajaan Neo orba born https://t.co/bh0SW35pJc,0,1,7,10,in,1637841258231271424,1733279011328135516,Ganjar_Mahfud03,https://twitter.com/Ganjar_Mahfud03/status/1733279011328135516,,Indonesia,Akronim,2023-12-09
2023-12-09 17:12:14+07:00,1733429339562315851,Ganjar Pranowo akan serius mengatasi kasus korupsi di Indonesia Capres nomor urut 3 itu menginginkan agar para pejabat yang terbukti korupsi dpt dijebloskan ke Nusakambangan. Ganjar menyatakan akan mendorong KPK bisa lebih tegas menindak pejabat yang korupsi.  #SahabatGanjar https://t.co/F9fp3iDTIW,0,1,12,12,in,1476403270306336769,1733429339562315851,Notorosoati,https://twitter.com/Notorosoati/status/1733429339562315851,https://pbs.twimg.com/ext_tw_video_thumb/1733429304175026176/pu/img/Rhn9DzZIx-Sn352I.jpg,Indonesia,Pres,2023-12-09
2023-12-28 19:13:23+07:00,1740345196423139582,@VIVAcoid Pak ganjar selalu bisa diandalkan rakyatnya,0,0,0,0,in,1708326058305695744,1740218786228404427,barudin76,https://twitter.com/barudin76/status/1740345196423139582,,,Pres,2023-12-28
2023-12-07 13:16:35+07:00,1732645260436840654,Ganjar Tuntaskan IKN https://t.co/cPVSKP6rH4,0,0,0,0,in,1704710785518514176,1732645260436840654,ferdy5050,https://twitter.com/ferdy5050/status/1732645260436840654,https://pbs.twimg.com/media/GAuXrnma0AAQQa0.jpg,"Yogyakarta, Indonesia",Pres,2023-12-07
2023-12-16 23:24:59+07:00,1736059859915714696,"""Semoga Mahfud MD bersama Ganjar Pranowo pimpin ... berharap Mahfud MD bersanding dengan Ganjar Pranowo. Pasalnya  menurut Kyai Nur  Indonesia kedepan butuh sosok pemimpin yang... Ganjarbersih kuatkanKPK #GanjarPranowo""",0,0,0,0,in,138751009,1736059859915714696,cuyami28,https://twitter.com/cuyami28/status/1736059859915714696,,"Surakarta, Jawa Tengah",Pres,2023-12-16
2023-12-14 19:10:19+07:00,1735270993550295400,Rekam jejak Ganjar-Mahfud bukan sekadar janji  melainkan bukti konsistensi dan dedikasi dua pemimpin hebat. Berbagai macam prestasi telah di ukir  berbagai macam program telah mereka jalankan. https://t.co/Ml7ENrT319,0,3,12,38,in,153407983,1735270993550295400,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1735270993550295400,https://pbs.twimg.com/media/GBTrw5gb0AAf8N6.jpg,Indonesia,Akronim,2023-12-14
2023-12-20 23:23:44+07:00,1737509096662896879,Ini bukan Rumah DP0%  Gagas Program Rumah Kita  Ganjar-Mahfud Akan Permudah Kaum Milenial Beli Rumah - Jawa Pos https://t.co/c9SKra1B2D,0,0,1,12,in,1719885887662874624,1737509096662896879,anneserlo,https://twitter.com/anneserlo/status/1737509096662896879,,,Pres,2023-12-20
2023-12-25 23:02:50+07:00,1739315777432650198,@ganjarpranowo Rakyat indonesia wajib untuk dukung pak ganjar,0,0,0,0,in,1531939467573219328,1739210847216689502,dekkhalifah,https://twitter.com/dekkhalifah/status/1739315777432650198,,,Pres,2023-12-25
2023-12-10 16:38:14+07:00,1733783170594861381,Survei LSI: Ganjar-Mahfud Dinilai Paling Berpotensi Melakukan Kecurangan  Ga kebayang dulu waktu masih kompak kayak  apa curangnya 😁😁😁 https://t.co/N4c7TmwmTm,2,7,25,39,in,2395238000,1733783170594861381,tijabar,https://twitter.com/tijabar/status/1733783170594861381,,"Bandung, Jawa Barat",Pres,2023-12-10
2023-12-14 17:32:54+07:00,1735246479915442461,Ganjar Satset Bantu Rakyat Pilihan Terbaik Untuk saat ini gue tetep dukung gama sih,0,0,0,0,in,1460829799799164928,1735246479915442461,jangangenitya,https://twitter.com/jangangenitya/status/1735246479915442461,,"Bali, Indonesia",Wapres,2023-12-14
2023-12-21 18:21:07+07:00,1737795329960116508,@ruhutsitompul Ok kita mau belajar cara² parkir air  Salam GAMA RI 1/2024,0,0,0,1,in,1655100311806291968,1737653887203729409,ArifinSimb67592,https://twitter.com/ArifinSimb67592/status/1737795329960116508,,,Wapres,2023-12-21
2023-12-15 23:41:07+07:00,1735701530798670275,Passengers Vasco Da Gama antusias membeli paket tour travel dengan mengunakan armada roda tiga (becak) dan kendaraan roda empat. Selain itu  penjemputan wisatawan di kapal pesiar menuju lokasi objek wisata sabang sesuai dengan paket di itinerary melalui agen perjalanan wisata. https://t.co/UeSYYcBAgD,0,0,0,0,in,1304261525612367872,1735701530798670275,bpksgoid,https://twitter.com/bpksgoid/status/1735701530798670275,https://pbs.twimg.com/ext_tw_video_thumb/1735701440872824832/pu/img/aarsn7Iz0SHWZW--.jpg,Kota Sabang,Wapres,2023-12-15
2023-12-09 23:20:17+07:00,1733521962016936375,@ekokuntadhi1 Kawal 2024 nanti adalah GAMA pemimpin Indonesia,0,0,0,0,in,1598916241800200194,1733461920169251298,CamposArdi,https://twitter.com/CamposArdi/status/1733521962016936375,,,Wapres,2023-12-09
2023-12-08 20:34:10+07:00,1733117768298533098,Jelas banget ..  Ketua TPN GP @ArsjadRasjid mengatakan pihaknya tak perlu menyiapkan pakar atau tim khusus utk melatih paslonnya dalam debat 2024.  Mereka sudah siap jadi kita lihat bagaimana Ganjar-Mahfud sudah siap kapanpun dan dimanapun utk melakukan debat. #GanjarMahfud2024 https://t.co/pXLhXUbNGx,1,2,63,138,in,1276794185425670144,1733117768298533098,AnakLolina2,https://twitter.com/AnakLolina2/status/1733117768298533098,https://pbs.twimg.com/media/GA1Fa60aoAEH7H7.jpg,,Pres,2023-12-08
2023-12-09 14:26:20+07:00,1733387589904932894,Saat bersilaturahmi ke Pondok Pesantren di Balikpapan kemarin  @ganjarpranowo punya mimpi besar loh Gaes.   Pak Ganjar ingin mewujudkan pesantren yang semakin berkembang di seluruh Indonesia melalui UU Pesantren  Keren gak nih?  Pilih Nomor 3 Ya  #SahabatGanjar #GanjarMahfud2024 https://t.co/8sY7b3EMtO,0,2,18,29,in,1424513138209157121,1733387589904932894,MuhammadTuhasan,https://twitter.com/MuhammadTuhasan/status/1733387589904932894,https://pbs.twimg.com/ext_tw_video_thumb/1733387336870973440/pu/img/EHpHBuNcKuoyYIj5.jpg,"South Borneo, Indonesia",Pres,2023-12-09
2023-12-06 05:11:53+07:00,1732160894275334185,Sebagai penasehat t Tim Pemenangan Nasional  Yenny Wahid mengajak para santri dan masyarakat untuk memenangkan pasangan Ganjar Mahfud secara bermartabat. Ganjar Mahfud Paling Cocok Di Hati. #GanjarMahfudSatset  #GanjarMahfudM3nang  #GanjarPresiden  🤟🤟🤟 https://t.co/gOSFBkEibw,0,4,8,30,in,731376028585594880,1732160894275334185,SimanjuntakElly,https://twitter.com/SimanjuntakElly/status/1732160894275334185,https://pbs.twimg.com/ext_tw_video_thumb/1732160856333660163/pu/img/UCRApRh5Le2OzWdu.jpg,"Jakarta Pusat, DKI Jakarta",Akronim,2023-12-06
2023-12-06 11:55:53+07:00,1732262561738018922,@jpnncom kan program visi misi GaMa sudah jelas yah,0,0,0,0,in,1708089650030759936,1731976793492471864,JiminP8799,https://twitter.com/JiminP8799/status/1732262561738018922,,,Wapres,2023-12-06
2023-12-19 22:24:18+07:00,1737131752332951638,@Hilmi28 Samaan semua dengan mereka.. merekalah yg mengolok olok agama sendiri... Gama memang Terbaik💪 https://t.co/mNSaEQhaZD,1,8,0,5,in,1499613803675516928,1737111995021992397,bebe_obe,https://twitter.com/bebe_obe/status/1737131752332951638,https://pbs.twimg.com/ext_tw_video_thumb/1737131703511175168/pu/img/9KCsts1r0mb0z1JF.jpg,,Wapres,2023-12-19
2023-12-23 17:06:48+07:00,1738501400508907555,Dalam debat tadi malam  dari penyajian visi misi  gestur  penampilan pakaian dan cara menjawab pertanyaan yg diajukan  Prof Mahfud MD sudah sangat menunjukkan kelasnya. Ini menambah keyakinan kubu 03 untuk memenangkan Pilpres 2024. #GAMA https://t.co/ND4eNN7uRu,0,1,8,8,in,816447014,1738501400508907555,Rian__Az,https://twitter.com/Rian__Az/status/1738501400508907555,https://pbs.twimg.com/media/GCBlz3jasAAnoMw.jpg,,Wapres,2023-12-23
2023-12-26 14:17:03+07:00,1739545845819928827,Madura.... Gassspolll ujung timur jawa timur.... Ganjar - Mahfud untuk Indonesia Maju Jaya... 🤟🤟🤟 https://t.co/pvFHpXtY26,0,0,8,30,in,1605181161499947009,1739545845819928827,AlfatihDhany,https://twitter.com/AlfatihDhany/status/1739545845819928827,https://pbs.twimg.com/ext_tw_video_thumb/1739545709869985792/pu/img/EbgaGy4Fax10sHHv.jpg,,Akronim,2023-12-26
2023-12-25 16:00:57+07:00,1739209604494717348,@alextham878 Ntr kalau dikasih bukti capres 02 lebih parah sakitnya ngambek  bilang kita menghina. Ah kau ini bodat bisa saja https://t.co/MvRtXN87jA,0,7,2,48,in,2366752034,1739151751897657725,Ganjaran_app,https://twitter.com/Ganjaran_app/status/1739209604494717348,https://pbs.twimg.com/tweet_video_thumb/GCLp6FHawAA7LM-.jpg,Indonesia,Pres,2023-12-25
