created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,keyword,date
2023-12-16 14:01:15+07:00,1735917991832019043,Ramai video Prabowo bilang “ndasmu etik” di Rakornas Gerindra. Kalau kata jubirnya sih ini bercanda 🤔   Gimana menurutmu  gengs? #SuaraPenentu   | Narasi Daily https://t.co/x7zOY0qIvO,236,846,1121,2059,in,1158355819512991747,1735917991832019043,NarasiNewsroom,https://twitter.com/NarasiNewsroom/status/1735917991832019043,https://pbs.twimg.com/amplify_video_thumb/1735917740358270976/img/sjGuDAuNTijwAljG.jpg,,Pres,2023-12-16
2023-12-06 15:38:00+07:00,1732318461504913740,Emang boleh kota Solo jadi seindah ini?  Se harmoni ini? Wisatawan pasti makin banyak datang  pemasukan daerah bertambah.  Majulah lebih tinggi  mas @gibran_tweet..✌🏻 https://t.co/Yw8uhNjF4P,3,24,21,66,in,1530146266822258688,1732318461504913740,zy_zy_its_me,https://twitter.com/zy_zy_its_me/status/1732318461504913740,https://pbs.twimg.com/media/GApucOMboAA0iEI.jpg,"DKI Jakarta, Indonesia",Wapres,2023-12-06
2023-12-05 04:37:39+07:00,1731789890608664804,Gw pikir cerdas Botol Asam Sulfat ini. Perhatikan matanya saat dia bicara  matanya tertuju pada satu titik....diaman itu layar monitor yang memuat tulisan bahasa Inggris  @gibran_tweet  pantas takut debat anaknya Mukidi ini.. https://t.co/gZhHGDWvjr,3,21,36,77,in,1551385955860242432,1731789890608664804,AlamTimur3,https://twitter.com/AlamTimur3/status/1731789890608664804,https://pbs.twimg.com/ext_tw_video_thumb/1731789766168117248/pu/img/u2gkWuxFj_kU7rxa.jpg,Russia,Wapres,2023-12-05
2023-12-14 09:09:14+07:00,1735119728694468660,Prabowo Emosional  Ganjar Datar dan Anies Bernas https://t.co/YMRFLJgKvA,0,0,24,40,in,887743587579944960,1735119728694468660,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1735119728694468660,,,Pres,2023-12-14
2023-12-21 22:13:20+07:00,1737853767134130607,@msaid_didu Revolusi putih itu udah pa prabowo gaungkan dari tahub 2009 (yang tercatat berita) walopun dari tahun 2006 beliau ketika masih menjabat ketua HKTI sudah digaungkan. 2017 memang diberikan revolusi putih itu untuk dieksekusi oleh pa anies ketika menang. https://t.co/gnwnP0pUVk,0,3,0,3,in,2737925910,1737827675023233297,mulqi_ginanjar,https://twitter.com/mulqi_ginanjar/status/1737853767134130607,https://pbs.twimg.com/media/GB4Yyb_a8AAmk9N.jpg,bandung,Pres,2023-12-21
2023-12-12 21:49:42+07:00,1734586329764434074,Anies Hadirkan Ayah Harun Al Rasyid  Pendukung Prabowo di 2019 yang Meninggal tapi Tak Ada Kejelasan https://t.co/yZ4o7yJByj,0,0,65,219,in,1226436091617505281,1734586329764434074,keuangannews_id,https://twitter.com/keuangannews_id/status/1734586329764434074,,,Pres,2023-12-12
2023-12-08 07:47:32+07:00,1732924840674525237,Di darat bikin deklarasi palsu  lalu BuzzeRPnya viralkan  permainan licik kubu Prabowo Gibran.  Kemarin klaim kader PDIP  skrng klaim sbg warga Wadas.  Dari awal ada berita itu langsung aku katakan ini pasti hoax dan terbukti benar  tapi BuzzeRP 02 tetap sebarkan. @Heraloebss dkk… https://t.co/rUg4a65pvB,12,61,209,514,in,1356517931887120384,1732924840674525237,Anak__Ogi,https://twitter.com/Anak__Ogi/status/1732924840674525237,https://pbs.twimg.com/media/GAyV9QSakAAejp2.jpg,Indonesia,Wapres,2023-12-08
2023-12-11 10:27:00+07:00,1734052132624777444,Prabowo Subianto-Gibran Rakabuming Raka mendapatkan sejumlah kritik yang mengatakan mereka hanya berjoget tapi minim gagasan. Merespon hal tersebut Gibran langsung mengultimatum pengkritiknya. Ia pun mempertanyakan apa salahnya berjoget. (ist) https://t.co/dKkEugyAYz,0,106,28,100,in,124171593,1734052132624777444,tribunnews,https://twitter.com/tribunnews/status/1734052132624777444,https://pbs.twimg.com/ext_tw_video_thumb/1733997805700796416/pu/img/OCjc0KxeIxaqWZpg.jpg,Indonesia,Pres,2023-12-11
2023-12-17 22:25:01+07:00,1736407155304251698,Maaf  walikota Solo masih Gibran kan?  BuzzeRP Ndasmu panas 🔥😊  Siti Atikoh Ganjar Disambut Belasan Ribu Perempuan di Solo  Ingatkan soal Perjuangan. https://t.co/iW3nrmMp0q https://t.co/5qLM4oMqyI,7,70,287,1090,in,154435354,1736407155304251698,ch_chotimah2,https://twitter.com/ch_chotimah2/status/1736407155304251698,https://pbs.twimg.com/ext_tw_video_thumb/1736407076497399808/pu/img/goFFes-u8bpV96ko.jpg,"Kalimantan Timur, Indonesia",Wapres,2023-12-17
2023-12-24 08:37:38+07:00,1738735651011592656,Cawe2 Jokowi untuk bangsa? Preeeetttt.  Jokowi sudah minta nama calon menteri ke Prabowo dan Ganjar. Ganjar masih belum berani  karena kontraknya  yang menentukan wapres dan kabinet adalah Megawati. (Juni 2023)  #GibranCawapresCacatHukum  #GibranCawapresCacatHukum https://t.co/GzntarDlAZ,0,2,15,12,in,1373967328979787779,1738735651011592656,bianca01403,https://twitter.com/bianca01403/status/1738735651011592656,https://pbs.twimg.com/ext_tw_video_thumb/1738735597697777664/pu/img/gW8HJfkzMERY_px_.jpg,,Pres,2023-12-24
2023-12-16 11:50:27+07:00,1735885072820240447,Ketika Pak Prabowo ajarin Ganjar &amp; Anies joget gemoy 🤣😂😇 https://t.co/VxQf7n25eg,5,33,16,61,in,1211153840122155008,1735885072820240447,alextham878,https://twitter.com/alextham878/status/1735885072820240447,https://pbs.twimg.com/ext_tw_video_thumb/1735885038108258304/pu/img/CrLt4xGvEnFZ86sf.jpg,Samarinda,Pres,2023-12-16
2023-12-18 22:33:26+07:00,1736771663025619009,Fadli Zon: Jawaban Prabowo dalam Debat Pertama Sangat Lugas  Tegas  dan Telak https://t.co/u43mlu2vOc,4,15,23,29,in,887743587579944960,1736771663025619009,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1736771663025619009,,,Pres,2023-12-18
2023-12-06 16:05:00+07:00,1732325254670995783,prbowo mmng pmimpin yng bnr bnr tepat salalu dahulukan ulama udah yakin Prabowo bisa #jagaNKRI https://t.co/Y5hf2auUs1,0,0,1,1,in,1717547717428391936,1732325254670995783,KonayI57984,https://twitter.com/KonayI57984/status/1732325254670995783,https://pbs.twimg.com/media/GApxuR1a4AAdJbo.jpg,,Pres,2023-12-06
2023-12-23 00:44:17+07:00,1738254143872241816,@gadaobad @kucimggg Kmren anies jg terang2an merendahkan pak prabowo. Makan tuh direndahin balik,0,1,7,75,in,1679389967091650560,1738196271515713664,puwmpkinpie,https://twitter.com/puwmpkinpie/status/1738254143872241816,,,Pres,2023-12-23
2023-12-10 21:32:30+07:00,1733857225507246555,asam sulfat gak bahaya tah?? belajar dulu mas  #gibran #prabowo #asamsulfat https://t.co/zkDODH6R9O,0,7,3,7,in,1584179494364975108,1733857225507246555,anieskalteng,https://twitter.com/anieskalteng/status/1733857225507246555,https://pbs.twimg.com/ext_tw_video_thumb/1733857051900878848/pu/img/PAsHXBckypvhXf2c.jpg,"Kalimantan Tengah, Indonesia",Pres,2023-12-10
2023-12-18 07:20:38+07:00,1736541947102388459,"Sejarah bangsa ini menulis:   Pernah ada presiden menggunakan tangan adik iparnya selaku ketua MK  untuk meloloskan anaknya maju sebagai cawapres. Prabowo yg berkali-kali kalah dlm pilpres  memanfaatkan anak presiden ini utk mendulang suara"".  Noda ini tak hilang sampai kapanpun""",4,5,89,200,in,1372686617471688705,1736541947102388459,saidi_sudarsono,https://twitter.com/saidi_sudarsono/status/1736541947102388459,,,Pres,2023-12-18
2023-12-28 10:52:20+07:00,1740219101539446898,Jenderal Wiranto  Ketua Dewan Pembina SEMAR Desa menyatakan kebulatan tekad seluruh jajaran pengurus Semar Desa mendukung penuh Prabowo Gibran di pilpres 2024   Semar Desa Dukung PS Gibran #WirantoSemarDesa https://t.co/SuJuMlSC42,3,54,96,95,in,202500570,1740219101539446898,gadisberjilbabb,https://twitter.com/gadisberjilbabb/status/1740219101539446898,https://pbs.twimg.com/ext_tw_video_thumb/1740219011613564928/pu/img/lfaB-UoETIu6WURh.jpg,Jakarta Capital Region,Pres,2023-12-28
2023-12-29 23:53:43+07:00,1740778131668206035,@nenggsyifa Mereka yg teriak pak prabowo gue yg takut bjir  takut namanya dicatetin satu2😭,1,0,10,325,in,2904379412,1740738753029943379,Crisctina,https://twitter.com/Crisctina/status/1740778131668206035,,,Pres,2023-12-29
2023-12-16 10:08:22+07:00,1735859385761767923,Apakah lantaran dia masih muda  aksi provokatif itu bisa dimaklumi? Mestinya tidak. Nyatanya  banyak di luar sana anak-anak milenial yang mungkin usianya lebih muda daripada Gibran (@gibran_tweet)  lebih mampu mengontrol dan mengelola emosi saat berdebat.  Ikuti pembahasannya di… https://t.co/r4RzVXI83F,5,91,82,210,in,57261519,1735859385761767923,Metro_TV,https://twitter.com/Metro_TV/status/1735859385761767923,https://pbs.twimg.com/ext_tw_video_thumb/1735859124980834305/pu/img/CmliWe42o5SDgL39.jpg,,Wapres,2023-12-16
2023-12-15 09:04:52+07:00,1735481013722325139,Gerindra Tak Terima Anies Menuding Prabowo “Tidak Tahan Jadi Oposisi” https://t.co/unk8niP0m8,22,400,136,783,in,30201110,1735481013722325139,alisyarief,https://twitter.com/alisyarief/status/1735481013722325139,,"-6.252543,106.806343",Pres,2023-12-15
2023-12-23 18:03:11+07:00,1738515592083390589,@kangjualgalon @onetwocue Prabowo wayang hasyim  https://t.co/oCCYPdhOqg,0,0,0,0,in,120643125,1738230842957443404,zeke_683,https://twitter.com/zeke_683/status/1738515592083390589,,Bogor. Indonesia,Pres,2023-12-23
2023-12-29 15:58:14+07:00,1740658473291903402,Memprihatinkan! Lahir Lewat Rahim Niretika  Gibran Tidak Bisa Diterima Manusia Berakal Sehat Yang Masih Mengedepankan Moral dan Etika.,3,2,217,572,in,2905814730,1740658473291903402,abu_waras,https://twitter.com/abu_waras/status/1740658473291903402,,"Bima Sakti, Bumi, Indonesia",Wapres,2023-12-29
2023-12-14 07:57:11+07:00,1735101593505378444,Pengamat: Penampilan Prabowo Saat Debat Capres Perdana Tak Seperti di Pilpres 2014 dan 2019 https://t.co/IhwK6Bekv2,7,168,42,144,in,71436318,1735101593505378444,KompasTV,https://twitter.com/KompasTV/status/1735101593505378444,,Indonesia,Pres,2023-12-14
2023-12-28 08:57:14+07:00,1740190138461024662,Asal Bukan Prabowo  Begitu narasi kegalauan pihak2 yang sadar diri gak bisa menang secara fair terutama soal progam2 yang ditawarkan #PrabowoGibran  Skenario pun dibentuk jika salah satu dari 1 atau 3 kalah maka hrs bersatu menghadapi #Prabowo Terbukti org2 tersebut hanya membela… https://t.co/eFJaL9ZMUT,35,633,90,341,in,1152447574411902977,1740190138461024662,are_inismyname,https://twitter.com/are_inismyname/status/1740190138461024662,https://pbs.twimg.com/ext_tw_video_thumb/1740190005325352960/pu/img/LpID6TSS_LMRt9N6.jpg,,Pres,2023-12-28
2023-12-29 22:13:35+07:00,1740752931388051467,Viral Gus Miftah Bagi-bagi Uang  TKN: Dia Bukan Tim Sukses Prabowo-Gibran https://t.co/eLPRaNSp8C,32,142,17,58,in,71436318,1740752931388051467,KompasTV,https://twitter.com/KompasTV/status/1740752931388051467,,Indonesia,Pres,2023-12-29
2023-12-28 11:47:50+07:00,1740233071713239474,Asal bukan Prabowo!  Asal bukan Prabowo! Asal bukan Prabowo!   Ramaikeeeunnn 🔥🔥🔥,1,20,307,1110,in,499262326,1740233071713239474,andikamalreza,https://twitter.com/andikamalreza/status/1740233071713239474,,"Depok, Indonesia",Pres,2023-12-28
2023-12-09 10:42:19+07:00,1733331213795164612,Survei Terbaru Elektabilitas #PrabowoGibran Tembus 50% Lebih https://t.co/EmgfLq2Zz4,0,1,2,2,in,893384580014657536,1733331213795164612,4_devout,https://twitter.com/4_devout/status/1733331213795164612,,Pamulang Permai,Pres,2023-12-09
2023-12-18 06:00:23+07:00,1736521753885880613,Prabowo Ga Layak Jadi Pemimpin ...   Sudah Saatnya Cari Pemimpin Yang Kompeten ?   👇 https://t.co/vyshaxV3xV,1,1,15,30,in,1609829873396363264,1736521753885880613,JJhonpres,https://twitter.com/JJhonpres/status/1736521753885880613,https://pbs.twimg.com/ext_tw_video_thumb/1736521673409716224/pu/img/XzDU7g2SjYLtDU9V.jpg,,Pres,2023-12-18
2023-12-28 16:51:33+07:00,1740309504829612427,Lagi  survei dari lembaga kredibel @CSISIndonesia periode 13-18 Desember 2023 mengungkap elektabilitas pasangan Capres Pak @prabowo dan Cawapres Mas @gibran_tweet tertinggi di antara dua pasangan lainnya. Sukses terus mengiringi langkah Prabowo-Gibran!  -DAR- https://t.co/QwSuf6B5fB,0,111,148,120,in,1450350445365395460,1740309504829612427,SudaryonoSudar,https://twitter.com/SudaryonoSudar/status/1740309504829612427,https://pbs.twimg.com/media/GCbSMe2bMAAe31h.jpg,,Pres,2023-12-28
2023-12-13 19:34:47+07:00,1734914764906877341,"Dari Semua tema #DebatCapres Prabowo tidak lagi pada tataran Jualan kata2 (Retorika) Prabowo Sudah berbuat untuk bangsa Ini'  Tema #DebatCapres 2024 Pertama:  Hukum  HAM  Pemerintahan  Pemberantasan Korupsi  Penguatan Demokrasi.  ■Hukum  Prabowo Tidak Pernah mengintervensi… https://t.co/kvLWNhsimc""",57,130,106,210,in,1251824880967774208,1734914764906877341,Heraloebss,https://twitter.com/Heraloebss/status/1734914764906877341,https://pbs.twimg.com/ext_tw_video_thumb/1734913691924287488/pu/img/l-9pPxgULmC0ix-D.jpg,+62,Pres,2023-12-13
2023-12-23 00:30:49+07:00,1738250754560045161,"@ch_chotimah2 Gibran sudah dibekali jurus pelecehan  setelah dijawab  mboh ngerti apa enggak  Gibran bilang  Pertanyaan saya blm dijawab  pertanyaan saya simple"". Jebakan basimm @gibran_tweet   sudah kebaca  teknik merendahkan lawan debat.  Bocah too lol.""",0,7,3,65,in,379195412,1738240657276481615,DwiPakerti,https://twitter.com/DwiPakerti/status/1738250754560045161,,"Bogor, Jawa Barat",Wapres,2023-12-23
2023-12-28 16:20:01+07:00,1740301565838462979,Sini Buzzer Opa Ulik Kumpul dimari  jangan cuma koar bokap bokep giliran ditanya prestasi capres ny auto kicep   ASAL BUKAN PRABOWO Indonesia Pasti Aman gemah Ripah loh jinawi https://t.co/pf9v6GeraL,0,1,6,31,in,1192071663895973888,1740301565838462979,abahjojo_,https://twitter.com/abahjojo_/status/1740301565838462979,https://pbs.twimg.com/ext_tw_video_thumb/1740301493105041408/pu/img/DvXLccqOE3eV_7Td.jpg,,Pres,2023-12-28
2023-12-16 15:59:07+07:00,1735947652217594229,Ibu-ibu tetangga Gibran gelar senam sehat di Jalan Kutai Raya RT 06/RW 07  Kelurahan Sumber  sekaligus bentuk dukungan untuk Ganjar-Mahfud.  C'mon ? Gak Bahaya Ta ?  Sorry Ye Sorry Ye Asam Sulfat 😄😁 https://t.co/TXbbGz1ZMc,0,1,19,66,in,1478190519213694976,1735947652217594229,SalimCipok,https://twitter.com/SalimCipok/status/1735947652217594229,https://pbs.twimg.com/ext_tw_video_thumb/1735947501906345984/pu/img/KaGtrMM5-zEv90Pf.jpg,,Wapres,2023-12-16
2023-12-25 16:08:00+07:00,1739211378274271442,Untuk pendukung PRABOWO Menghimbau Santun bermedos Jgn ganggu mereka Bahaya Bisa di terkam Dgn dalih menghina ulama Saya contohnya Di teror Di maki Di sumpahin Serem.. Ini no nya 👇 https://t.co/kbIBb1KMs4,0,2,3,8,in,1266247282506166277,1739211378274271442,Gi_N0ng,https://twitter.com/Gi_N0ng/status/1739211378274271442,https://pbs.twimg.com/media/GCLriAxaQAAUho_.jpg,Flores ,Pres,2023-12-25
2023-12-15 11:25:58+07:00,1735516526340714637,Survei Roy Morgan : Ganjar 38% Prabowo 30% Anies 25%  Data 12 Desember 2023 https://t.co/kj37WpnIkQ  Data 3 April 2019 https://t.co/OeDhi1JcCR https://t.co/pie1EkyX62,9,41,79,220,in,1258840277126533120,1735516526340714637,Gede_86,https://twitter.com/Gede_86/status/1735516526340714637,https://pbs.twimg.com/ext_tw_video_thumb/1735516493251854336/pu/img/cHx2ZU2Z6cP82ZvK.jpg,"Banten, Indonesia",Pres,2023-12-15
2023-12-23 15:00:02+07:00,1738469497911001185,"Cak Imin Tanya Tips Bangun Solo ke Gibran  FX Rudy: Karena Anak Presiden!  Jawabannya sebetulnya satu kata saja  ya karena anak presiden gitu lho "" kata FX Rudy.  &gt;&gt; https://t.co/6lnCCY17JS  #detikjateng""",48,102,461,1398,in,69183155,1738469497911001185,detikcom,https://twitter.com/detikcom/status/1738469497911001185,,"Jakarta, Indonesia",Wapres,2023-12-23
2023-12-14 01:29:59+07:00,1735004153242603886,@PartaiSocmed @prabowo Makan tai ya tum ❓🤣 https://t.co/fDVd3wsJpT,0,2,3,62,in,1609200118409854978,1734976739812761879,toni70427573,https://twitter.com/toni70427573/status/1735004153242603886,https://pbs.twimg.com/media/GBP5E3laQAA74Sb.jpg,Indonesia ,Pres,2023-12-14
2023-12-08 16:02:00+07:00,1733049274961904067,Semoga @prabowo @gibran_tweet menang pilpres 2024 dan generasi muda bisa memanfaatkan program start up yg digagas Prabowo-Gibran agar bisa menjadi penguasa baru di Indonesia.  @detikcom  @republikaonline  Pengusaha Milenial  #BangkitkanUMKM https://t.co/yBgDB0U9bB,1,0,7,1,in,1685837429742456832,1733049274961904067,daraaawulandari,https://twitter.com/daraaawulandari/status/1733049274961904067,https://pbs.twimg.com/media/GAyF-MkakAADfkI.jpg,,Pres,2023-12-08
2023-12-08 08:50:42+07:00,1732940735501275270,Dukungan dari Prabowo-Gibran untuk titip pesan kepada perempuan muda nahdliyin terkait isu perempuan dan anak. Serta membantu pengetahuan yang baik untuk pola anak asuh yang berkualitas &amp; adil gender. Tidak lupa memberikan pengetahuan terhadap pendidikan.  #PSGibranBanjirDukungan https://t.co/kE0ksvR899,0,0,6,4,in,1300852334667247616,1732940735501275270,ketikanrandom,https://twitter.com/ketikanrandom/status/1732940735501275270,https://pbs.twimg.com/media/GAykah6aEAACLA-.jpg,,Pres,2023-12-08
2023-12-09 15:30:00+07:00,1733403609776210111,Roy Suryo Ungkap Fakta 'Tak Ada' Gibran Rakabuming di Foto Alumnus University of BradFord https://t.co/Ygzw5gWdPM,11,42,398,912,in,1243804423001763841,1733403609776210111,democrazymedia,https://twitter.com/democrazymedia/status/1733403609776210111,,Indonesia,Wapres,2023-12-09
2023-12-19 21:14:11+07:00,1737114105453121546,Patut diduga inilah alasan Jokowi mendukung @prabowo  krn Jokowi tau arah dan tujuan partai2  Hanya Prabowo capres yg tdk dibawah kendali partai politik dan ketua partai politik   bahkan relatif independen dlm pembiayaan pencapresannya sehingga terhindar dr hutang budi kpd bohir2 https://t.co/hRPotM9k6r,1,5,7,14,in,1207219706706268160,1737114105453121546,siregar_elang,https://twitter.com/siregar_elang/status/1737114105453121546,https://pbs.twimg.com/ext_tw_video_thumb/1737113806378250240/pu/img/4sW15xK6NdOLL5eM.jpg,,Pres,2023-12-19
2023-12-29 09:30:01+07:00,1740560774706418063,Menjaga persatuan  Prabowo adalah harapan kita.   #02UntukPersatuan DukunganGEMPITA UntukPrabowo,0,0,0,0,in,1682326293046775809,1740560774706418063,AbdulHasim58613,https://twitter.com/AbdulHasim58613/status/1740560774706418063,,"South Semarang, Indonesia",Pres,2023-12-29
2023-12-19 18:59:52+07:00,1737080305947980281,@BANGSAygSUJUD @kurawa @alextham878 @Minietweets_ @mpoklela7 @zy_zy_its_me @bengkeldodo @Chaves1305 @Kimberley_2024 @ignasbowo @P4P4B0W0_2024 Ocehanmu bagai kasih garam pd lautan...   Ndasmu etik by @prabowo https://t.co/SqpI70OVs8,0,5,2,11,in,1603581315680374784,1737078018852655416,Seti4wone,https://twitter.com/Seti4wone/status/1737080305947980281,https://pbs.twimg.com/media/GBtYl1dbMAA8Pko.jpg,,Pres,2023-12-19
2023-12-23 12:40:08+07:00,1738434292848754972,Banyaknya proyek nasional yang dibangun di Kota Solo  seharusnya Gibran dapat menurunkan angka kemiskinan lebih signifikan dan mengalahkan kota-kota lainnya di Jateng. https://t.co/Gfy3wXwFar,2,7,35,85,in,219548433,1738434292848754972,hansssolo,https://twitter.com/hansssolo/status/1738434292848754972,https://pbs.twimg.com/media/GCAoxqqaQAAy7Ua.jpg,Indonesia,Wapres,2023-12-23
2023-12-18 19:00:10+07:00,1736717992971641264,Mbak Inayah emg the best.. seneng deh klo udah rosting kubu pak Gemoy.. #PrabowoGemoy   [[ Senin Sore Prabowo Pemarah Ndasmu Fadil Muhaimin Anies Baswedan Mega Ijazah Polri Miftah Libur Ponpes Lirboyo Kediri ]] https://t.co/H5CEjGavDr,2,2,35,102,in,950611484559601665,1736717992971641264,nurulrahmi92,https://twitter.com/nurulrahmi92/status/1736717992971641264,https://pbs.twimg.com/ext_tw_video_thumb/1736717885492658176/pu/img/aoXKlvdYECkXuYm-.jpg,,Pres,2023-12-18
2023-12-11 14:35:39+07:00,1734114708595278057,Fahri Hamzah Juga Bingung  Apa yang Bisa “Dijual” dari Gibran bin Jokowi? 🤡 https://t.co/cz2G1PBLVm,3,8,3,11,in,194590819,1734114708595278057,didienAZHAR,https://twitter.com/didienAZHAR/status/1734114708595278057,https://pbs.twimg.com/ext_tw_video_thumb/1734114652672704512/pu/img/-HxBz85xLV6hWbWz.jpg,"Jakarta, Indonesia",Wapres,2023-12-11
2023-12-16 14:31:17+07:00,1735925549036621951,@kumparan @prabowo Oouu boleh yaa becanda kya gitu .... Gemoi ... gemoi santui .... ndaaas mu itu .... https://t.co/LLrd1t2bMU,0,4,9,46,in,1668332995877675010,1735918834501193964,Lanun_1017,https://twitter.com/Lanun_1017/status/1735925549036621951,https://pbs.twimg.com/media/GBc_FjBbUAAO_sZ.jpg,"DKI Jakarta, Indonesia",Pres,2023-12-16
2023-12-12 01:34:43+07:00,1734280570165936209,"@andikamalreza halah ntar yang milih pragi juga alesannya saya kan milih prabowo bukan gibran"" WKWKWKWKW selain isu militer mayoritas gak jelas juga(referensi dari berbagai dialog yang dihadiri sama prabowo).""",0,0,0,0,in,1448467196942843907,1733887164633804943,sinkretisme_,https://twitter.com/sinkretisme_/status/1734280570165936209,,,Akronim,2023-12-12
